date,station_code,station_name,car,bus,city
2018-11-22,273,동광양,2750,63,광양
2018-11-22,275,옥곡,2931,92,광양
2018-11-22,276,진월,1373,32,광양
2018-11-22,294,북창원,4993,204,창원
2018-11-22,509,목포,13491,432,목포
2018-11-22,510,양양,2136,53,양양
2018-11-22,515,북통영,2882,84,통영
2018-11-22,516,통영,7180,252,통영
2018-11-22,517,양평,2565,133,양평
2018-11-22,519,남대구,25650,963,대구
2018-11-22,553,동광산,18329,455,광주
2018-11-22,554,동홍천,3912,117,홍천
2018-11-22,556,동순천,4350,108,순천
2018-11-22,557,황전,1179,31,순천
2018-11-22,569,북광주,6843,384,광주
2018-11-22,580,북강릉,3668,116,강릉
2018-11-22,581,옥계,1134,37,속초
2018-11-22,582,망상,2059,60,속초
2018-11-22,584,남강릉,2335,107,강릉
2018-11-22,585,하조대,1593,46,양양
2018-11-22,590,동전주,2946,71,전주
2018-11-22,701,북양양,2071,60,양양
2018-11-22,702,속초,3089,96,속초
2018-11-22,735,남양평,1177,41,양평
2018-11-22,765,내촌,601,21,홍천
2018-11-22,768,서양양,73,3,양양
2018-11-22,987,남순천,10604,285,순천
2018-11-23,13,순천만,2602,97,순천
2018-11-23,101,서울,93615,2901,서울
2018-11-23,127,서대구,35386,1534,대구
2018-11-23,129,북대구,33183,1015,대구
2018-11-23,133,건천,2989,133,경주
2018-11-23,135,경주,10892,349,경주
2018-11-23,140,부산,32288,1030,부산
2018-11-23,146,동창원,12358,429,창원
2018-11-23,150,북부산,30614,596,부산
2018-11-23,158,전주,7135,248,전주
2018-11-23,159,서전주,7394,242,전주
2018-11-23,167,광주,19334,678,광주
2018-11-23,174,춘천,15669,394,춘천
2018-11-23,179,홍천,6604,220,홍천
2018-11-23,181,새말,3227,173,횡성
2018-11-23,182,둔내,1813,66,횡성
2018-11-23,183,면온,1201,21,평창
2018-11-23,184,대관령,2783,74,평창
2018-11-23,186,속사,500,21,평창
2018-11-23,187,진부,1814,66,평창
2018-11-23,189,강릉,9319,289,강릉
2018-11-23,190,동서울,65567,3194,서울
2018-11-23,216,횡성,3372,130,횡성
2018-11-23,227,군산,5442,122,군산
2018-11-23,228,동군산,4384,156,군산
2018-11-23,244,서부산,27641,786,부산
2018-11-23,253,서서울,92134,3252,서울
2018-11-23,261,동광주,20048,547,광주
2018-11-23,267,주암송광사,2369,74,순천
2018-11-23,270,서순천,3066,87,순천
2018-11-23,271,순천,11194,305,순천
2018-11-23,272,광양,5866,170,광양
2018-11-23,273,동광양,3436,56,광양
2018-11-23,275,옥곡,3656,97,광양
2018-11-23,276,진월,1578,34,광양
2018-11-23,294,북창원,5301,183,창원
2018-11-23,509,목포,16282,400,목포
2018-11-23,510,양양,2583,58,양양
2018-11-23,515,북통영,3248,69,통영
2018-11-23,516,통영,9505,257,통영
2018-11-23,517,양평,3302,146,양평
2018-11-23,519,남대구,27615,980,대구
2018-11-23,553,동광산,19965,462,광주
2018-11-23,554,동홍천,5335,118,홍천
2018-11-23,556,동순천,5864,139,순천
2018-11-23,557,황전,1396,39,순천
2018-11-23,569,북광주,7952,382,광주
2018-11-23,580,북강릉,4242,109,강릉
2018-11-23,581,옥계,1296,43,속초
2018-11-23,582,망상,2219,57,속초
2018-11-23,584,남강릉,2732,121,강릉
2018-11-23,585,하조대,1884,48,양양
2018-11-23,590,동전주,3401,70,전주
2018-11-23,701,북양양,2726,65,양양
2018-11-23,702,속초,3651,103,속초
2018-11-23,735,남양평,1446,38,양평
2018-11-23,765,내촌,617,21,홍천
2018-11-23,768,서양양,74,3,양양
2018-11-23,987,남순천,12828,299,순천
2018-11-24,13,순천만,2977,52,순천
2018-11-24,101,서울,85850,1748,서울
2018-11-24,127,서대구,37632,819,대구
2018-11-24,129,북대구,35881,615,대구
2018-11-24,133,건천,3145,70,경주
2018-11-24,135,경주,17116,227,경주
2018-11-24,140,부산,37316,693,부산
2018-11-24,146,동창원,12032,221,창원
2018-11-24,150,북부산,33969,346,부산
2018-11-24,158,전주,8652,126,전주
2018-11-24,159,서전주,8155,163,전주
2018-11-24,167,광주,22836,335,광주
2018-11-24,174,춘천,15299,251,춘천
2018-11-24,179,홍천,6152,119,홍천
2018-11-24,181,새말,2840,92,횡성
2018-11-24,182,둔내,2078,39,횡성
2018-11-24,183,면온,1639,12,평창
2018-11-24,184,대관령,3098,72,평창
2018-11-24,186,속사,526,14,평창
2018-11-24,187,진부,1775,35,평창
2018-11-24,189,강릉,10453,199,강릉
2018-11-24,190,동서울,57967,1409,서울
2018-11-24,216,횡성,2689,69,횡성
2018-11-24,227,군산,7534,50,군산
2018-11-24,228,동군산,6023,93,군산
2018-11-24,244,서부산,32841,333,부산
2018-11-24,253,서서울,88038,1394,서울
2018-11-24,261,동광주,24498,318,광주
2018-11-24,267,주암송광사,2477,30,순천
2018-11-24,270,서순천,3176,51,순천
2018-11-24,271,순천,13757,184,순천
2018-11-24,272,광양,6833,107,광양
2018-11-24,273,동광양,3599,47,광양
2018-11-24,275,옥곡,4279,56,광양
2018-11-24,276,진월,1108,17,광양
2018-11-24,294,북창원,5950,124,창원
2018-11-24,509,목포,19749,265,목포
2018-11-24,510,양양,3140,40,양양
2018-11-24,515,북통영,4546,59,통영
2018-11-24,516,통영,12188,174,통영
2018-11-24,517,양평,3188,62,양평
2018-11-24,519,남대구,29297,541,대구
2018-11-24,553,동광산,22618,320,광주
2018-11-24,554,동홍천,5564,75,홍천
2018-11-24,556,동순천,7554,71,순천
2018-11-24,557,황전,1754,32,순천
2018-11-24,569,북광주,9181,209,광주
2018-11-24,580,북강릉,4844,69,강릉
2018-11-24,581,옥계,1265,15,속초
2018-11-24,582,망상,2597,29,속초
2018-11-24,584,남강릉,2989,72,강릉
2018-11-24,585,하조대,2336,39,양양
2018-11-24,590,동전주,4949,54,전주
2018-11-24,701,북양양,3551,40,양양
2018-11-24,702,속초,4842,68,속초
2018-11-24,735,남양평,1397,18,양평
2018-11-24,765,내촌,520,20,홍천
2018-11-24,768,서양양,66,4,양양
2018-11-24,987,남순천,15898,166,순천
2018-11-25,13,순천만,3370,26,순천
2018-11-25,101,서울,87666,996,서울
2018-11-25,127,서대구,37083,340,대구
2018-11-25,129,북대구,29945,209,대구
2018-11-25,133,건천,3485,35,경주
2018-11-25,135,경주,20178,103,경주
2018-11-25,140,부산,33082,341,부산
2018-11-25,146,동창원,11205,92,창원
2018-11-25,150,북부산,31145,198,부산
2018-11-25,158,전주,8958,79,전주
2018-11-25,159,서전주,7886,68,전주
2018-11-25,167,광주,23022,207,광주
2018-11-25,174,춘천,13843,126,춘천
2018-11-25,179,홍천,6665,58,홍천
2018-11-25,181,새말,3384,66,횡성
2018-11-25,182,둔내,3134,30,횡성
2018-11-25,183,면온,2878,11,평창
2018-11-25,184,대관령,4616,38,평창
2018-11-25,186,속사,739,9,평창
2018-11-25,187,진부,2003,23,평창
2018-11-25,189,강릉,12856,112,강릉
2018-11-25,190,동서울,57351,895,서울
2018-11-25,216,횡성,4622,44,횡성
2018-11-25,227,군산,8921,38,군산
2018-11-25,228,동군산,6430,44,군산
2018-11-25,244,서부산,33435,190,부산
2018-11-25,253,서서울,84416,846,서울
2018-11-25,261,동광주,22799,156,광주
2018-11-25,267,주암송광사,3212,19,순천
2018-11-25,270,서순천,2960,26,순천
2018-11-25,271,순천,12764,80,순천
2018-11-25,272,광양,7734,75,광양
2018-11-25,273,동광양,2844,13,광양
2018-11-25,275,옥곡,4134,43,광양
2018-11-25,276,진월,1177,2,광양
2018-11-25,294,북창원,6243,52,창원
2018-11-25,509,목포,17421,138,목포
2018-11-25,510,양양,4869,23,양양
2018-11-25,515,북통영,5187,32,통영
2018-11-25,516,통영,13213,102,통영
2018-11-25,517,양평,2253,28,양평
2018-11-25,519,남대구,26637,244,대구
2018-11-25,553,동광산,18861,135,광주
2018-11-25,554,동홍천,5821,34,홍천
2018-11-25,556,동순천,9882,52,순천
2018-11-25,557,황전,2137,16,순천
2018-11-25,569,북광주,7219,93,광주
2018-11-25,580,북강릉,6342,38,강릉
2018-11-25,581,옥계,1679,18,속초
2018-11-25,582,망상,3000,19,속초
2018-11-25,584,남강릉,2982,37,강릉
2018-11-25,585,하조대,2784,17,양양
2018-11-25,590,동전주,5682,24,전주
2018-11-25,701,북양양,5270,27,양양
2018-11-25,702,속초,6953,29,속초
2018-11-25,735,남양평,1449,7,양평
2018-11-25,765,내촌,589,7,홍천
2018-11-25,768,서양양,104,3,양양
2018-11-25,987,남순천,13497,102,순천
2018-11-26,13,순천만,2465,78,순천
2018-11-26,101,서울,84601,2744,서울
2018-11-26,127,서대구,33547,1524,대구
2018-11-26,129,북대구,32369,978,대구
2018-11-26,133,건천,2165,142,경주
2018-11-26,135,경주,8243,355,경주
2018-11-26,140,부산,30978,1016,부산
2018-11-26,146,동창원,10896,436,창원
2018-11-26,150,북부산,30082,553,부산
2018-11-26,158,전주,6372,238,전주
2018-11-26,159,서전주,5891,229,전주
2018-11-26,167,광주,15909,606,광주
2018-11-26,174,춘천,13600,397,춘천
2018-11-26,179,홍천,5585,183,홍천
2018-11-26,181,새말,2854,159,횡성
2018-11-26,182,둔내,1619,58,횡성
2018-11-26,183,면온,1050,20,평창
2018-11-26,184,대관령,2488,68,평창
2018-11-26,186,속사,473,18,평창
2018-11-26,187,진부,1586,48,평창
2018-11-26,189,강릉,8534,308,강릉
2018-11-26,190,동서울,56752,3271,서울
2018-11-26,216,횡성,2738,116,횡성
2018-11-26,227,군산,4948,108,군산
2018-11-26,228,동군산,3735,137,군산
2018-11-26,244,서부산,25959,753,부산
2018-11-26,253,서서울,83092,3033,서울
2018-11-26,261,동광주,18417,478,광주
2018-11-26,267,주암송광사,2157,54,순천
2018-11-26,270,서순천,2352,100,순천
2018-11-26,271,순천,9355,274,순천
2018-11-26,272,광양,4860,151,광양
2018-11-26,273,동광양,2597,62,광양
2018-11-26,275,옥곡,2921,89,광양
2018-11-26,276,진월,1371,31,광양
2018-11-26,294,북창원,4887,187,창원
2018-11-26,509,목포,12842,365,목포
2018-11-26,510,양양,2597,64,양양
2018-11-26,515,북통영,3037,72,통영
2018-11-26,516,통영,7817,249,통영
2018-11-26,517,양평,2873,122,양평
2018-11-26,519,남대구,26897,915,대구
2018-11-26,553,동광산,18992,493,광주
2018-11-26,554,동홍천,3942,109,홍천
2018-11-26,556,동순천,4742,99,순천
2018-11-26,557,황전,1287,25,순천
2018-11-26,569,북광주,7678,369,광주
2018-11-26,580,북강릉,3956,109,강릉
2018-11-26,581,옥계,1126,44,속초
2018-11-26,582,망상,2182,51,속초
2018-11-26,584,남강릉,2615,120,강릉
2018-11-26,585,하조대,1670,46,양양
2018-11-26,590,동전주,3085,54,전주
2018-11-26,701,북양양,2474,56,양양
2018-11-26,702,속초,3554,106,속초
2018-11-26,735,남양평,1297,25,양평
2018-11-26,765,내촌,568,21,홍천
2018-11-26,768,서양양,52,2,양양
2018-11-26,987,남순천,11496,253,순천
2018-11-27,13,순천만,2435,99,순천
2018-11-27,101,서울,82895,3046,서울
2018-11-27,127,서대구,32575,1550,대구
2018-11-27,129,북대구,30386,1028,대구
2018-11-27,133,건천,2019,138,경주
2018-11-27,135,경주,7149,367,경주
2018-11-27,140,부산,28897,1076,부산
2018-11-27,146,동창원,10755,452,창원
2018-11-27,150,북부산,29027,572,부산
2018-11-27,158,전주,5866,250,전주
2018-11-27,159,서전주,5529,262,전주
2018-11-27,167,광주,14279,710,광주
2018-11-27,174,춘천,12473,379,춘천
2018-11-27,179,홍천,5464,214,홍천
2018-11-27,181,새말,2713,166,횡성
2018-11-27,182,둔내,1529,72,횡성
2018-11-27,183,면온,857,26,평창
2018-11-27,184,대관령,2295,79,평창
2018-11-27,186,속사,442,17,평창
2018-11-27,187,진부,1595,61,평창
2018-11-27,189,강릉,7846,291,강릉
2018-11-27,190,동서울,51666,3311,서울
2018-11-27,216,횡성,3110,168,횡성
2018-11-27,227,군산,4180,129,군산
2018-11-27,228,동군산,3259,135,군산
2018-11-27,244,서부산,24395,782,부산
2018-11-27,253,서서울,79564,3282,서울
2018-11-27,261,동광주,16570,512,광주
2018-11-27,267,주암송광사,2045,61,순천
2018-11-27,270,서순천,2363,100,순천
2018-11-27,271,순천,8970,259,순천
2018-11-27,272,광양,4365,186,광양
2018-11-27,273,동광양,2553,56,광양
2018-11-27,275,옥곡,2745,110,광양
2018-11-27,276,진월,1386,36,광양
2018-11-27,294,북창원,4743,207,창원
2018-11-27,509,목포,12665,418,목포
2018-11-27,510,양양,2193,65,양양
2018-11-27,515,북통영,2982,75,통영
2018-11-27,516,통영,7226,264,통영
2018-11-27,517,양평,2592,123,양평
2018-11-27,519,남대구,25852,975,대구
2018-11-27,553,동광산,17977,476,광주
2018-11-27,554,동홍천,3683,130,홍천
2018-11-27,556,동순천,4236,125,순천
2018-11-27,557,황전,1248,43,순천
2018-11-27,569,북광주,6874,372,광주
2018-11-27,580,북강릉,3754,108,강릉
2018-11-27,581,옥계,1121,44,속초
2018-11-27,582,망상,2027,47,속초
2018-11-27,584,남강릉,2497,139,강릉
2018-11-27,585,하조대,1631,54,양양
2018-11-27,590,동전주,2716,59,전주
2018-11-27,701,북양양,2219,68,양양
2018-11-27,702,속초,3176,112,속초
2018-11-27,735,남양평,1152,34,양평
2018-11-27,765,내촌,514,32,홍천
2018-11-27,768,서양양,72,1,양양
2018-11-27,987,남순천,10226,277,순천
2018-11-28,13,순천만,2408,106,순천
2018-11-28,101,서울,84765,3028,서울
2018-11-28,127,서대구,32653,1612,대구
2018-11-28,129,북대구,30811,1026,대구
2018-11-28,133,건천,1924,123,경주
2018-11-28,135,경주,8193,364,경주
2018-11-28,140,부산,29066,1001,부산
2018-11-28,146,동창원,11018,411,창원
2018-11-28,150,북부산,28736,596,부산
2018-11-28,158,전주,5703,260,전주
2018-11-28,159,서전주,5675,247,전주
2018-11-28,167,광주,14727,715,광주
2018-11-28,174,춘천,12458,398,춘천
2018-11-28,179,홍천,5709,204,홍천
2018-11-28,181,새말,2621,164,횡성
2018-11-28,182,둔내,1585,66,횡성
2018-11-28,183,면온,868,26,평창
2018-11-28,184,대관령,2170,77,평창
2018-11-28,186,속사,408,18,평창
2018-11-28,187,진부,1578,63,평창
2018-11-28,189,강릉,7881,290,강릉
2018-11-28,190,동서울,51274,3210,서울
2018-11-28,216,횡성,2532,132,횡성
2018-11-28,227,군산,3944,112,군산
2018-11-28,228,동군산,3314,146,군산
2018-11-28,244,서부산,24548,794,부산
2018-11-28,253,서서울,79345,3303,서울
2018-11-28,261,동광주,16917,536,광주
2018-11-28,267,주암송광사,2043,55,순천
2018-11-28,270,서순천,2277,92,순천
2018-11-28,271,순천,9157,313,순천
2018-11-28,272,광양,4400,185,광양
2018-11-28,273,동광양,2595,59,광양
2018-11-28,275,옥곡,2784,104,광양
2018-11-28,276,진월,1388,28,광양
2018-11-28,294,북창원,4710,191,창원
2018-11-28,509,목포,12472,409,목포
2018-11-28,510,양양,2008,55,양양
2018-11-28,515,북통영,2913,62,통영
2018-11-28,516,통영,7165,245,통영
2018-11-28,517,양평,2264,106,양평
2018-11-28,519,남대구,25711,963,대구
2018-11-28,553,동광산,17934,480,광주
2018-11-28,554,동홍천,3841,121,홍천
2018-11-28,556,동순천,4222,96,순천
2018-11-28,557,황전,1230,34,순천
2018-11-28,569,북광주,6802,368,광주
2018-11-28,580,북강릉,3529,101,강릉
2018-11-28,581,옥계,1137,46,속초
2018-11-28,582,망상,1957,67,속초
2018-11-28,584,남강릉,2425,123,강릉
2018-11-28,585,하조대,1552,51,양양
2018-11-28,590,동전주,2691,62,전주
2018-11-28,701,북양양,2031,50,양양
2018-11-28,702,속초,2806,116,속초
2018-11-28,735,남양평,1185,23,양평
2018-11-28,765,내촌,513,25,홍천
2018-11-28,768,서양양,62,4,양양
2018-11-28,987,남순천,10621,303,순천
2018-11-29,13,순천만,2447,92,순천
2018-11-29,101,서울,85938,3047,서울
2018-11-29,127,서대구,32824,1553,대구
2018-11-29,129,북대구,30488,1043,대구
2018-11-29,133,건천,1770,144,경주
2018-11-29,135,경주,7064,351,경주
2018-11-29,140,부산,29218,1026,부산
2018-11-29,146,동창원,11065,410,창원
2018-11-29,150,북부산,28898,585,부산
2018-11-29,158,전주,5718,259,전주
2018-11-29,159,서전주,5719,254,전주
2018-11-29,167,광주,15098,661,광주
2018-11-29,174,춘천,12537,402,춘천
2018-11-29,179,홍천,5449,210,홍천
2018-11-29,181,새말,2737,155,횡성
2018-11-29,182,둔내,1493,71,횡성
2018-11-29,183,면온,846,24,평창
2018-11-29,184,대관령,2191,64,평창
2018-11-29,186,속사,421,18,평창
2018-11-29,187,진부,1571,69,평창
2018-11-29,189,강릉,7892,300,강릉
2018-11-29,190,동서울,52432,3240,서울
2018-11-29,216,횡성,2590,125,횡성
2018-11-29,227,군산,4323,120,군산
2018-11-29,228,동군산,3376,160,군산
2018-11-29,244,서부산,24844,787,부산
2018-11-29,253,서서울,80042,3264,서울
2018-11-29,261,동광주,17272,523,광주
2018-11-29,267,주암송광사,2113,67,순천
2018-11-29,270,서순천,2400,77,순천
2018-11-29,271,순천,9526,286,순천
2018-11-29,272,광양,4589,220,광양
2018-11-29,273,동광양,2688,61,광양
2018-11-29,275,옥곡,2948,102,광양
2018-11-29,276,진월,1321,28,광양
2018-11-29,294,북창원,4721,186,창원
2018-11-29,509,목포,12773,413,목포
2018-11-29,510,양양,2171,54,양양
2018-11-29,515,북통영,2938,78,통영
2018-11-29,516,통영,7149,265,통영
2018-11-29,517,양평,2245,138,양평
2018-11-29,519,남대구,26058,961,대구
2018-11-29,553,동광산,18240,487,광주
2018-11-29,554,동홍천,3850,111,홍천
2018-11-29,556,동순천,4430,245,순천
2018-11-29,557,황전,1216,33,순천
2018-11-29,569,북광주,6903,360,광주
2018-11-29,580,북강릉,3607,109,강릉
2018-11-29,581,옥계,1129,65,속초
2018-11-29,582,망상,2061,50,속초
2018-11-29,584,남강릉,2405,140,강릉
2018-11-29,585,하조대,1654,63,양양
2018-11-29,590,동전주,2758,65,전주
2018-11-29,701,북양양,2125,66,양양
2018-11-29,702,속초,2982,131,속초
2018-11-29,735,남양평,1215,38,양평
2018-11-29,765,내촌,547,25,홍천
2018-11-29,768,서양양,70,5,양양
2018-11-29,987,남순천,10436,302,순천
2018-11-30,13,순천만,2630,88,순천
2018-11-30,101,서울,90745,2918,서울
2018-11-30,127,서대구,34306,1603,대구
2018-11-30,129,북대구,32679,1019,대구
2018-11-30,133,건천,2635,133,경주
2018-11-30,135,경주,9291,344,경주
2018-11-30,140,부산,31383,1052,부산
2018-11-30,146,동창원,12025,422,창원
2018-11-30,150,북부산,30570,582,부산
2018-11-30,158,전주,6901,258,전주
2018-11-30,159,서전주,6969,283,전주
2018-11-30,167,광주,17669,689,광주
2018-11-30,174,춘천,14656,380,춘천
2018-11-30,179,홍천,6314,196,홍천
2018-11-30,181,새말,3034,148,횡성
2018-11-30,182,둔내,1798,66,횡성
2018-11-30,183,면온,1016,27,평창
2018-11-30,184,대관령,2719,77,평창
2018-11-30,186,속사,465,18,평창
2018-11-30,187,진부,1764,70,평창
2018-11-30,189,강릉,9093,302,강릉
2018-11-30,190,동서울,60494,3169,서울
2018-11-30,216,횡성,3181,142,횡성
2018-11-30,227,군산,5350,92,군산
2018-11-30,228,동군산,4574,169,군산
2018-11-30,244,서부산,26898,773,부산
2018-11-30,253,서서울,88930,3178,서울
2018-11-30,261,동광주,19046,507,광주
2018-11-30,267,주암송광사,2324,65,순천
2018-11-30,270,서순천,2785,95,순천
2018-11-30,271,순천,11065,283,순천
2018-11-30,272,광양,5905,183,광양
2018-11-30,273,동광양,3453,68,광양
2018-11-30,275,옥곡,3623,94,광양
